group_id,dataset_id,selected_edges,match_type,num_refs,num_targets,labeler,labeled_at,session_id,label_semantics,ref_ids,target_ids
37a546e3,us_boston_streets,"[{""ref_id"": ""22fddb24-f47a-4e55-a4fe-a89f71d86109"", ""target_id"": ""us_boston_streets_5103_882a3066e7""}, {""ref_id"": ""3359a76b-37bb-4139-84b2-3f5287794bf7"", ""target_id"": ""us_boston_streets_5103_882a3066e7""}, {""ref_id"": ""41a6300f-5712-4536-859f-6b10fb37630a"", ""target_id"": ""us_boston_streets_5103_882a3066e7""}, {""ref_id"": ""6adb5b10-abca-4184-b277-c011b1b4645f"", ""target_id"": ""us_boston_streets_5103_882a3066e7""}, {""ref_id"": ""8dce4768-ab4f-48a1-867f-c6c06e4b649f"", ""target_id"": ""us_boston_streets_5103_882a3066e7""}, {""ref_id"": ""ac8e1bc0-f6ff-4f11-bfd5-979f101516a4"", ""target_id"": ""us_boston_streets_5103_882a3066e7""}, {""ref_id"": ""b2ad422a-448d-46b6-83ea-bb12bb7c2df3"", ""target_id"": ""us_boston_streets_5103_882a3066e7""}, {""ref_id"": ""b69ef9b3-d9bf-4b07-b2be-630c86f082da"", ""target_id"": ""us_boston_streets_5103_882a3066e7""}, {""ref_id"": ""bb246ff8-90d2-42a0-8d60-91ca28cd7f38"", ""target_id"": ""us_boston_streets_5103_882a3066e7""}, {""ref_id"": ""bb246ff8-90d2-42a0-8d60-91ca28cd7f38"", ""target_id"": ""us_boston_streets_7620_882a3066e3""}, {""ref_id"": ""f5d0c3d3-0e85-4bca-ab50-102f37548d3a"", ""target_id"": ""us_boston_streets_5103_882a3066e7""}]",M:N,10,2,panel_unanimous_v1,2026-07-05T00:16:16.418348+00:00,us_boston_streets_clipfix1,pair,,
534b56e1,us_boston_streets,"[{""ref_id"": ""1a4fb372-fc75-4815-bec8-bfe4c4071132"", ""target_id"": ""us_boston_streets_3804_882a30661b""}, {""ref_id"": ""2884f21c-190b-47ae-9163-0e2299f9f834"", ""target_id"": ""us_boston_streets_8093_882a306611""}, {""ref_id"": ""69905d39-112d-4306-bdb3-02dd64eed1f8"", ""target_id"": ""us_boston_streets_3175_882a30661b""}, {""ref_id"": ""717301b6-0c2a-4bdd-84e7-6432ab7474ff"", ""target_id"": ""us_boston_streets_8198_882a30661b""}, {""ref_id"": ""80b8dbf9-f4cf-41e8-8ba4-eadf5a6ee376"", ""target_id"": ""us_boston_streets_3175_882a30661b""}, {""ref_id"": ""82afd5d0-797e-4247-a065-832cd3f0cbae"", ""target_id"": ""us_boston_streets_4312_882a306611""}, {""ref_id"": ""82afd5d0-797e-4247-a065-832cd3f0cbae"", ""target_id"": ""us_boston_streets_9642_882a306611""}, {""ref_id"": ""92bf6dd3-31ee-425c-bf37-042752434c4a"", ""target_id"": ""us_boston_streets_8127_882a306611""}, {""ref_id"": ""92bf6dd3-31ee-425c-bf37-042752434c4a"", ""target_id"": ""us_boston_streets_9544_882a306611""}, {""ref_id"": ""a5b6caac-1d4f-4ea3-8b66-c804cb3a72a8"", ""target_id"": ""us_boston_streets_6490_882a30661b""}, {""ref_id"": ""aadb52a8-8f50-49e9-ba32-b1021ca175a1"", ""target_id"": ""us_boston_streets_405_882a30661b""}, {""ref_id"": ""ca90d3cd-2809-469c-8d5d-3688ef09f844"", ""target_id"": ""us_boston_streets_3352_882a30661b""}, {""ref_id"": ""ca90d3cd-2809-469c-8d5d-3688ef09f844"", ""target_id"": ""us_boston_streets_5159_882a30661b""}, {""ref_id"": ""cc3702aa-178a-4fff-8a18-be9b07bc1735"", ""target_id"": ""us_boston_streets_5178_882a30661b""}, {""ref_id"": ""e8f98867-a047-4dfd-b57d-0bfd1f6f76fd"", ""target_id"": ""us_boston_streets_595_882a30661b""}, {""ref_id"": ""f94ace20-7615-4a8a-818e-fc255ed7e5a5"", ""target_id"": ""us_boston_streets_9133_882a30661b""}, {""ref_id"": ""fc276e4f-4a57-45f8-b3bf-3089fff455f7"", ""target_id"": ""us_boston_streets_1810_882a30661b""}, {""ref_id"": ""ff92678b-c1c4-408c-8249-f2c8c1c6da40"", ""target_id"": ""us_boston_streets_5921_882a30661b""}]",M:N,15,17,panel_unanimous_v1,2026-07-05T00:16:16.419717+00:00,us_boston_streets_clipfix1,pair,,
8aaa03e3,us_boston_streets,"[{""ref_id"": ""05de9144-817f-4da0-b508-68b48efd9032"", ""target_id"": ""us_boston_streets_345_882a306653""}, {""ref_id"": ""1a87b8e2-8468-4704-bde8-4535ab0e7e7d"", ""target_id"": ""us_boston_streets_345_882a306653""}, {""ref_id"": ""45df75d0-6b2b-48ea-b2a1-96eadc986d7a"", ""target_id"": ""us_boston_streets_345_882a306653""}, {""ref_id"": ""77f5ac63-4b45-4e4c-8b8b-fe533682cc58"", ""target_id"": ""us_boston_streets_345_882a306653""}, {""ref_id"": ""a3f0bf48-aea0-4546-acfd-822cab66d0f7"", ""target_id"": ""us_boston_streets_345_882a306653""}, {""ref_id"": ""cc67e464-3d7d-40cb-a09d-9cf3305076bf"", ""target_id"": ""us_boston_streets_345_882a306653""}, {""ref_id"": ""fc878a92-d0ec-44fc-a96c-77702a6e7d86"", ""target_id"": ""us_boston_streets_345_882a306653""}, {""ref_id"": ""fc878a92-d0ec-44fc-a96c-77702a6e7d86"", ""target_id"": ""us_boston_streets_8311_882a306653""}]",M:N,7,2,panel_unanimous_v1,2026-07-05T00:16:16.420844+00:00,us_boston_streets_clipfix1,pair,,
d1ee2611,us_boston_streets,"[{""ref_id"": ""2baa6f3b-20dd-4ad4-8c33-5b661c1945b0"", ""target_id"": ""us_boston_streets_10677_882a3066b5""}, {""ref_id"": ""49b7cfb6-469f-4d37-a739-4392fe547658"", ""target_id"": ""us_boston_streets_6962_882a3066a3""}, {""ref_id"": ""49c4d6d4-d7bd-4c31-b6ef-17828d40db40"", ""target_id"": ""us_boston_streets_10677_882a3066b5""}, {""ref_id"": ""4b821a69-ff25-4a24-b0b0-a6036793b284"", ""target_id"": ""us_boston_streets_10677_882a3066b5""}, {""ref_id"": ""7775bb87-a7f6-4895-bcb7-5f0a02608cc8"", ""target_id"": ""us_boston_streets_10677_882a3066b5""}, {""ref_id"": ""b713a1b2-d9a6-4ced-a40b-900d69ceef89"", ""target_id"": ""us_boston_streets_6962_882a3066a3""}, {""ref_id"": ""c91af583-b614-430c-986a-fe5e330b3440"", ""target_id"": ""us_boston_streets_10677_882a3066b5""}, {""ref_id"": ""c91af583-b614-430c-986a-fe5e330b3440"", ""target_id"": ""us_boston_streets_6962_882a3066a3""}, {""ref_id"": ""df4bca5c-6671-4ca3-a96c-a103e87e51b7"", ""target_id"": ""us_boston_streets_6962_882a3066a3""}, {""ref_id"": ""ea34135c-da2e-4243-9af8-66329ded88a4"", ""target_id"": ""us_boston_streets_6962_882a3066a3""}]",M:N,9,2,panel_unanimous_v1,2026-07-05T00:16:16.421897+00:00,us_boston_streets_clipfix1,pair,,
e0b1e143,us_boston_streets,"[{""ref_id"": ""104b34ae-c84a-476f-aae0-67ba72752ff5"", ""target_id"": ""us_boston_streets_13_882a306425""}, {""ref_id"": ""1cc60ea4-1502-4d93-9ad8-0bae24e6a65d"", ""target_id"": ""us_boston_streets_4086_882a306425""}, {""ref_id"": ""5b9ff1f6-c251-4b7e-94d8-125bb85d64a5"", ""target_id"": ""us_boston_streets_9510_882a306421""}, {""ref_id"": ""683ae702-824f-4eb6-b861-62f1587aee8a"", ""target_id"": ""us_boston_streets_10045_882a306429""}, {""ref_id"": ""69e9eff5-b42c-4295-8ec3-34d8d2333110"", ""target_id"": ""us_boston_streets_8760_882a306425""}, {""ref_id"": ""acda993c-2c78-420f-835e-a6ae6fe51c4a"", ""target_id"": ""us_boston_streets_13_882a306425""}, {""ref_id"": ""b991896c-b88d-4217-b539-f4de8d8880ac"", ""target_id"": ""us_boston_streets_4317_882a306421""}, {""ref_id"": ""ca592844-cb97-450e-89b3-b627efa2b921"", ""target_id"": ""us_boston_streets_9472_882a306421""}, {""ref_id"": ""d8b1b802-1eee-448f-9698-95d13d28286a"", ""target_id"": ""us_boston_streets_10706_882a306421""}, {""ref_id"": ""d8b1b802-1eee-448f-9698-95d13d28286a"", ""target_id"": ""us_boston_streets_2190_882a306429""}, {""ref_id"": ""d8b1b802-1eee-448f-9698-95d13d28286a"", ""target_id"": ""us_boston_streets_4183_882a306421""}, {""ref_id"": ""d8b1b802-1eee-448f-9698-95d13d28286a"", ""target_id"": ""us_boston_streets_5297_882a306421""}]",M:N,9,11,panel_unanimous_v1,2026-07-05T00:16:16.422866+00:00,us_boston_streets_clipfix1,pair,,
06cfbcc1,us_boston_streets,"[{""ref_id"": ""59576f7d-efe8-461f-ac78-cd6b66ef68be"", ""target_id"": ""us_boston_streets_1175_882a3064e7""}, {""ref_id"": ""81b600ca-0a8a-4140-955c-cbfb4e4c3c46"", ""target_id"": ""us_boston_streets_1175_882a3064e7""}]",N:1,2,1,panel_unanimous_v1,2026-07-05T09:55:21.669987+00:00,us_boston_streets_phase5,pair,,
07632e1f,us_boston_streets,"[{""ref_id"": ""128ec53e-1759-49d8-ac75-3a38643764f4"", ""target_id"": ""us_boston_streets_6733_882a30663b""}, {""ref_id"": ""128ec53e-1759-49d8-ac75-3a38643764f4"", ""target_id"": ""us_boston_streets_769_882a30663b""}, {""ref_id"": ""7f7d085e-0445-420b-aa22-4755d8e8c3c0"", ""target_id"": ""us_boston_streets_6733_882a30663b""}, {""ref_id"": ""7f7d085e-0445-420b-aa22-4755d8e8c3c0"", ""target_id"": ""us_boston_streets_9537_882a30663b""}]",M:N,2,3,panel_unanimous_v1,2026-07-05T09:55:21.673057+00:00,us_boston_streets_phase5,pair,,
0b3a4f7d,us_boston_streets,"[{""ref_id"": ""043fcb81-b9cf-45e0-b3dc-ead383ecff38"", ""target_id"": ""us_boston_streets_8911_882a30646b""}, {""ref_id"": ""15a3921b-30b7-4320-951e-558b77ad8218"", ""target_id"": ""us_boston_streets_5934_882a30646b""}, {""ref_id"": ""3835dc1f-309e-48d4-8b81-3798ebc3524c"", ""target_id"": ""us_boston_streets_8911_882a30646b""}, {""ref_id"": ""3abcd6d7-9136-413e-ba2c-1ad53edf7c82"", ""target_id"": ""us_boston_streets_5934_882a30646b""}, {""ref_id"": ""45a8369e-f2e4-4374-adbb-091489e80b90"", ""target_id"": ""us_boston_streets_5934_882a30646b""}, {""ref_id"": ""5608c3e8-97e4-4195-8757-29366968a0d2"", ""target_id"": ""us_boston_streets_5934_882a30646b""}, {""ref_id"": ""d4a070e0-3ea8-4548-a27c-73f99f1eae63"", ""target_id"": ""us_boston_streets_8911_882a30646b""}, {""ref_id"": ""f42aa536-6c74-4e47-961e-8062362cc52c"", ""target_id"": ""us_boston_streets_5934_882a30646b""}, {""ref_id"": ""f42aa536-6c74-4e47-961e-8062362cc52c"", ""target_id"": ""us_boston_streets_8911_882a30646b""}]",M:N,8,2,panel_unanimous_v1,2026-07-05T09:55:21.674311+00:00,us_boston_streets_phase5,pair,,
0e3e10ad,us_boston_streets,"[{""ref_id"": ""01bb3500-1d0a-4dda-b3d9-8308808ac925"", ""target_id"": ""us_boston_streets_2069_882a30660b""}, {""ref_id"": ""01bb3500-1d0a-4dda-b3d9-8308808ac925"", ""target_id"": ""us_boston_streets_4581_882a30660b""}, {""ref_id"": ""8f66a63b-cc18-4230-85fd-ae766c95add9"", ""target_id"": ""us_boston_streets_2069_882a30660b""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.675253+00:00,us_boston_streets_phase5,pair,,
13307ba8,us_boston_streets,"[{""ref_id"": ""018de9c8-64d8-43ae-8798-ea596a1917c7"", ""target_id"": ""us_boston_streets_1165_882a3064d7""}, {""ref_id"": ""469bcacc-615e-4f17-bfb8-4548b3879f3e"", ""target_id"": ""us_boston_streets_232_882a3064d7""}, {""ref_id"": ""469bcacc-615e-4f17-bfb8-4548b3879f3e"", ""target_id"": ""us_boston_streets_4024_882a3064d7""}, {""ref_id"": ""469bcacc-615e-4f17-bfb8-4548b3879f3e"", ""target_id"": ""us_boston_streets_5474_882a3064d7""}]",M:N,2,4,panel_unanimous_v1,2026-07-05T09:55:21.676180+00:00,us_boston_streets_phase5,pair,,
193ac00f,us_boston_streets,"[{""ref_id"": ""1ea47d6c-0f0a-4667-b508-afb605af88a9"", ""target_id"": ""us_boston_streets_2742_882a306681""}, {""ref_id"": ""5d2c7425-1e13-4073-9299-0713efe3d84f"", ""target_id"": ""us_boston_streets_1284_882a306681""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.677098+00:00,us_boston_streets_phase5,pair,,
29fca921,us_boston_streets,"[{""ref_id"": ""a51ae3f2-3098-4935-b5e2-bc4d8ff22517"", ""target_id"": ""us_boston_streets_4621_882a30644b""}, {""ref_id"": ""a51ae3f2-3098-4935-b5e2-bc4d8ff22517"", ""target_id"": ""us_boston_streets_9812_882a30644b""}]",1:N,1,2,panel_unanimous_v1,2026-07-05T09:55:21.679800+00:00,us_boston_streets_phase5,pair,,
2dcbb668,us_boston_streets,"[{""ref_id"": ""cc3702aa-178a-4fff-8a18-be9b07bc1735"", ""target_id"": ""us_boston_streets_5178_882a30661b""}, {""ref_id"": ""ff92678b-c1c4-408c-8249-f2c8c1c6da40"", ""target_id"": ""us_boston_streets_5921_882a30661b""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.680705+00:00,us_boston_streets_phase5,pair,,
32349973,us_boston_streets,"[{""ref_id"": ""4408d5a0-c0dc-48e8-8a25-dba88f67f4d7"", ""target_id"": ""us_boston_streets_4577_882a306613""}, {""ref_id"": ""65ac5339-b7ac-40ac-a731-e0b5948bd625"", ""target_id"": ""us_boston_streets_4577_882a306613""}, {""ref_id"": ""768d4574-2012-470f-bba0-09385b15218d"", ""target_id"": ""us_boston_streets_4577_882a306613""}, {""ref_id"": ""768d4574-2012-470f-bba0-09385b15218d"", ""target_id"": ""us_boston_streets_8898_882a3066c5""}, {""ref_id"": ""90292331-9e9a-4e06-a33d-7c233a91b340"", ""target_id"": ""us_boston_streets_4577_882a306613""}]",M:N,4,2,panel_unanimous_v1,2026-07-05T09:55:21.681597+00:00,us_boston_streets_phase5,pair,,
375265c8,us_boston_streets,"[{""ref_id"": ""5a69051e-c18c-4623-8b29-4b24ae674bda"", ""target_id"": ""us_boston_streets_7047_882a30643b""}, {""ref_id"": ""5a69051e-c18c-4623-8b29-4b24ae674bda"", ""target_id"": ""us_boston_streets_7317_882a30643b""}]",1:N,1,2,panel_unanimous_v1,2026-07-05T09:55:21.682522+00:00,us_boston_streets_phase5,pair,,
48bf378a,us_boston_streets,"[{""ref_id"": ""b9a0c202-da23-4136-88ad-a948ae97125e"", ""target_id"": ""us_boston_streets_7851_882a3064a5""}, {""ref_id"": ""f3a83802-d1c6-4ffa-b27c-919fa240bfc2"", ""target_id"": ""us_boston_streets_6489_882a3064a5""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.683454+00:00,us_boston_streets_phase5,pair,,
4a173502,us_boston_streets,"[{""ref_id"": ""227d6b0c-87ae-4815-b640-b0a4c6f4d5b9"", ""target_id"": ""us_boston_streets_5933_882a30666b""}, {""ref_id"": ""82fd9aaf-df0b-4370-9953-b9e0bf35dc07"", ""target_id"": ""us_boston_streets_8551_882a306661""}, {""ref_id"": ""82fd9aaf-df0b-4370-9953-b9e0bf35dc07"", ""target_id"": ""us_boston_streets_9886_882a306661""}, {""ref_id"": ""fa13df91-80a7-4548-a9da-623e1066711d"", ""target_id"": ""us_boston_streets_5933_882a30666b""}]",M:N,3,3,panel_unanimous_v1,2026-07-05T09:55:21.684394+00:00,us_boston_streets_phase5,pair,,
4bcea059,us_boston_streets,"[{""ref_id"": ""07630b8d-4c0b-400a-a00f-a2e66dacb8b2"", ""target_id"": ""us_boston_streets_3794_882a3064b5""}, {""ref_id"": ""07630b8d-4c0b-400a-a00f-a2e66dacb8b2"", ""target_id"": ""us_boston_streets_4557_882a339a49""}, {""ref_id"": ""a2dfc6db-5ac1-4a34-9e70-69cb058e8e7e"", ""target_id"": ""us_boston_streets_6818_882a3064b5""}, {""ref_id"": ""a4d90467-8467-4182-aec6-5028a2fd2662"", ""target_id"": ""us_boston_streets_3324_882a3064b5""}, {""ref_id"": ""a4d90467-8467-4182-aec6-5028a2fd2662"", ""target_id"": ""us_boston_streets_3794_882a3064b5""}, {""ref_id"": ""a4d90467-8467-4182-aec6-5028a2fd2662"", ""target_id"": ""us_boston_streets_9091_882a3064b5""}, {""ref_id"": ""bc9e42cf-e9c9-4fdb-aa12-fd14dfdb8f92"", ""target_id"": ""us_boston_streets_10036_882a339a4b""}, {""ref_id"": ""bc9e42cf-e9c9-4fdb-aa12-fd14dfdb8f92"", ""target_id"": ""us_boston_streets_3324_882a3064b5""}]",M:N,4,6,panel_unanimous_v1,2026-07-05T09:55:21.685362+00:00,us_boston_streets_phase5,pair,,
4f3f8415,us_boston_streets,"[{""ref_id"": ""103a9d8e-b3d1-433a-bdcc-b696ea804be3"", ""target_id"": ""us_boston_streets_4640_882a30660b""}, {""ref_id"": ""ad6a9fff-e16c-4afc-9703-4c8f50cc8d6c"", ""target_id"": ""us_boston_streets_4640_882a30660b""}]",N:1,2,1,panel_unanimous_v1,2026-07-05T09:55:21.686311+00:00,us_boston_streets_phase5,pair,,
5011308f,us_boston_streets,"[{""ref_id"": ""989ec460-1e59-4341-8eb3-05d4640997c3"", ""target_id"": ""us_boston_streets_5800_882a30660b""}]",N:1,1,1,panel_unanimous_v1,2026-07-05T09:55:21.687268+00:00,us_boston_streets_phase5,pair,,
53891321,us_boston_streets,"[{""ref_id"": ""660aaf8f-916b-4307-adc5-2af32e2b7091"", ""target_id"": ""us_boston_streets_1668_882a30663b""}, {""ref_id"": ""ab83877f-0c90-43eb-8c5b-32452eb822a3"", ""target_id"": ""us_boston_streets_8014_882a30663b""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.688236+00:00,us_boston_streets_phase5,pair,,
6103a946,us_boston_streets,"[{""ref_id"": ""16bebd8c-fc3a-4224-bbda-d5c2efab25cf"", ""target_id"": ""us_boston_streets_5702_882a306611""}, {""ref_id"": ""16bebd8c-fc3a-4224-bbda-d5c2efab25cf"", ""target_id"": ""us_boston_streets_9950_882a306611""}]",M:N,1,2,panel_unanimous_v1,2026-07-05T09:55:21.689194+00:00,us_boston_streets_phase5,pair,,
66743b89,us_boston_streets,"[{""ref_id"": ""9c00cb1a-2aca-4754-9bce-76dd24074c3f"", ""target_id"": ""us_boston_streets_1506_882a3064e3""}, {""ref_id"": ""f04b8c7c-2f3a-42a6-a2ec-1f0ada012a08"", ""target_id"": ""us_boston_streets_2676_882a3064e3""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.690153+00:00,us_boston_streets_phase5,pair,,
6b06a0ec,us_boston_streets,"[{""ref_id"": ""253e6972-ad78-4be8-b2c3-4caf5dee9dbb"", ""target_id"": ""us_boston_streets_8984_882a30661d""}, {""ref_id"": ""e8e73791-3cf0-447c-840f-778e78346e59"", ""target_id"": ""us_boston_streets_4339_882a30660b""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.691282+00:00,us_boston_streets_phase5,pair,,
6f09b5b2,us_boston_streets,"[{""ref_id"": ""b10ea3f2-e2ac-4b2f-a862-76c07c90bfa5"", ""target_id"": ""us_boston_streets_1072_882a306717""}, {""ref_id"": ""ed937872-8fb8-49b0-ab69-d934096a661a"", ""target_id"": ""us_boston_streets_1072_882a306717""}]",N:1,2,1,panel_unanimous_v1,2026-07-05T09:55:21.692361+00:00,us_boston_streets_phase5,pair,,
70a50803,us_boston_streets,"[{""ref_id"": ""08be9a72-9842-491b-99cd-1a405499553e"", ""target_id"": ""us_boston_streets_6007_882a306615""}, {""ref_id"": ""82e03239-1fc2-481b-82f5-ce0f5e4aae89"", ""target_id"": ""us_boston_streets_4149_882a306615""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.693341+00:00,us_boston_streets_phase5,pair,,
75b1014e,us_boston_streets,"[{""ref_id"": ""2f9a8043-4da0-41c1-b81d-833ea8bfc487"", ""target_id"": ""us_boston_streets_2964_882a306487""}, {""ref_id"": ""73122c36-4677-4992-b923-190784d33aa1"", ""target_id"": ""us_boston_streets_8377_882a306487""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.694501+00:00,us_boston_streets_phase5,pair,,
79cc25d1,us_boston_streets,"[{""ref_id"": ""62f14525-3a95-4930-9ff4-dd9c0c1e7a3c"", ""target_id"": ""us_boston_streets_3351_882a3066c5""}, {""ref_id"": ""8642b4e8-e47e-447a-b895-e754769f03c0"", ""target_id"": ""us_boston_streets_445_882a3066c5""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.695494+00:00,us_boston_streets_phase5,pair,,
83bab621,us_boston_streets,"[{""ref_id"": ""3bddae55-0d02-448b-93f7-5f6ada27334e"", ""target_id"": ""us_boston_streets_5926_882a3064c3""}, {""ref_id"": ""d9dbb637-d32d-47c1-addf-a4c1bcd84203"", ""target_id"": ""us_boston_streets_5926_882a3064c3""}]",N:1,2,1,panel_unanimous_v1,2026-07-05T09:55:21.696924+00:00,us_boston_streets_phase5,pair,,
85ead29b,us_boston_streets,"[{""ref_id"": ""12973775-93f9-478d-95f8-83611be23b34"", ""target_id"": ""us_boston_streets_7206_882a3064e3""}, {""ref_id"": ""20dcda7a-b74f-4105-b9e8-a6c46488de48"", ""target_id"": ""us_boston_streets_7206_882a3064e3""}, {""ref_id"": ""2598f4ab-658f-4574-9c5a-bee49589bb36"", ""target_id"": ""us_boston_streets_7206_882a3064e3""}, {""ref_id"": ""321b4fca-26b9-4f17-b9bf-ff08a1d02f00"", ""target_id"": ""us_boston_streets_7206_882a3064e3""}, {""ref_id"": ""b98fa30a-ad75-46c8-908d-f8b46efa3131"", ""target_id"": ""us_boston_streets_6392_882a3064e3""}, {""ref_id"": ""b98fa30a-ad75-46c8-908d-f8b46efa3131"", ""target_id"": ""us_boston_streets_7206_882a3064e3""}, {""ref_id"": ""eba62279-36c2-4329-b5fc-4ec08e47b1fd"", ""target_id"": ""us_boston_streets_7206_882a3064e3""}, {""ref_id"": ""ef3a4534-3e20-415c-8c52-1fc5ad3ce2ff"", ""target_id"": ""us_boston_streets_6392_882a3064e3""}, {""ref_id"": ""fd6f5bcc-80cd-42da-83ff-2e2c93672859"", ""target_id"": ""us_boston_streets_7206_882a3064e3""}]",M:N,8,2,panel_unanimous_v1,2026-07-05T09:55:21.697971+00:00,us_boston_streets_phase5,pair,,
992e7a92,us_boston_streets,"[{""ref_id"": ""8480b27d-65ba-4cb9-b38d-12f43a314c39"", ""target_id"": ""us_boston_streets_4188_882a3074b7""}, {""ref_id"": ""f7d55783-f9ff-461b-a692-7179688d6f38"", ""target_id"": ""us_boston_streets_4188_882a3074b7""}, {""ref_id"": ""f7d55783-f9ff-461b-a692-7179688d6f38"", ""target_id"": ""us_boston_streets_6332_882a3074b7""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.699113+00:00,us_boston_streets_phase5,pair,,
9c68df58,us_boston_streets,"[{""ref_id"": ""f7b62733-1390-4f93-a858-3a92ccaee920"", ""target_id"": ""us_boston_streets_10647_882a306591""}, {""ref_id"": ""ffeb179a-e8f3-41a2-bd83-3404196102b9"", ""target_id"": ""us_boston_streets_10647_882a306591""}]",N:1,2,1,panel_unanimous_v1,2026-07-05T09:55:21.700080+00:00,us_boston_streets_phase5,pair,,
a29eb27d,us_boston_streets,"[{""ref_id"": ""acc1fe54-beb1-4fff-b0ee-978e3a2ae3be"", ""target_id"": ""us_boston_streets_2892_882a3064e5""}, {""ref_id"": ""bb199e13-3390-40ed-b61e-b243d891bc79"", ""target_id"": ""us_boston_streets_3154_882a3065db""}, {""ref_id"": ""f0a0f182-3d96-446d-8108-3b83257be8a1"", ""target_id"": ""us_boston_streets_1998_882a3065db""}, {""ref_id"": ""f0a0f182-3d96-446d-8108-3b83257be8a1"", ""target_id"": ""us_boston_streets_2892_882a3064e5""}]",M:N,3,3,panel_unanimous_v1,2026-07-05T09:55:21.701245+00:00,us_boston_streets_phase5,pair,,
b099d952,us_boston_streets,"[{""ref_id"": ""1ff52513-2da6-4803-83d7-5ecfa5e6a943"", ""target_id"": ""us_boston_streets_3389_882a306457""}, {""ref_id"": ""e0bc551f-16db-4b2c-9217-07b920d7f66a"", ""target_id"": ""us_boston_streets_5907_882a306457""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.702354+00:00,us_boston_streets_phase5,pair,,
b35d8d54,us_boston_streets,"[{""ref_id"": ""263452c3-cd55-4423-b25b-a35b2249e75f"", ""target_id"": ""us_boston_streets_451_882a30645d""}, {""ref_id"": ""84cd10a4-e176-496e-b545-6aa9f0b68f63"", ""target_id"": ""us_boston_streets_3907_882a30645d""}, {""ref_id"": ""84cd10a4-e176-496e-b545-6aa9f0b68f63"", ""target_id"": ""us_boston_streets_451_882a30645d""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.703310+00:00,us_boston_streets_phase5,pair,,
b4b32207,us_boston_streets,"[{""ref_id"": ""6b5e4115-0dd9-4b81-af30-18a7230350c9"", ""target_id"": ""us_boston_streets_10175_882a339a51""}, {""ref_id"": ""6b5e4115-0dd9-4b81-af30-18a7230350c9"", ""target_id"": ""us_boston_streets_8958_882a339a51""}, {""ref_id"": ""d588f109-ed66-4c9d-a77f-e727d0c5afca"", ""target_id"": ""us_boston_streets_8958_882a339a51""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.704301+00:00,us_boston_streets_phase5,pair,,
c1e07f1e,us_boston_streets,"[{""ref_id"": ""ab54e988-ca95-4f29-9a74-8910e9fb1023"", ""target_id"": ""us_boston_streets_1415_882a3066a1""}, {""ref_id"": ""fed0e6e9-9ea4-413a-aef0-01fd8d5de667"", ""target_id"": ""us_boston_streets_8447_882a3066a1""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.705282+00:00,us_boston_streets_phase5,pair,,
cd062dcc,us_boston_streets,"[{""ref_id"": ""1ab72ade-15b9-43c7-86d6-0446a5f549a8"", ""target_id"": ""us_boston_streets_5458_882a3066b7""}, {""ref_id"": ""77231a92-9f41-4bb5-85dd-d0a50e60140f"", ""target_id"": ""us_boston_streets_2651_882a3066b7""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.706274+00:00,us_boston_streets_phase5,pair,,
d3fea59e,us_boston_streets,"[{""ref_id"": ""524de245-d487-4fc7-8c9e-bfc2927910eb"", ""target_id"": ""us_boston_streets_7589_882a306459""}, {""ref_id"": ""fd49d8a7-a7fe-427e-9513-c224ff434ae5"", ""target_id"": ""us_boston_streets_8487_882a306459""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.707284+00:00,us_boston_streets_phase5,pair,,
e59a1dc3,us_boston_streets,"[{""ref_id"": ""28b63344-0ed2-4de6-b202-0a446f8f1b25"", ""target_id"": ""us_boston_streets_8806_882a306465""}, {""ref_id"": ""e0d6d568-db16-4870-8c01-ad4462abec15"", ""target_id"": ""us_boston_streets_7689_882a306461""}]",M:N,2,2,panel_unanimous_v1,2026-07-05T09:55:21.709296+00:00,us_boston_streets_phase5,pair,,
fb56ba3b,us_boston_streets,"[{""ref_id"": ""a40b572a-2bff-43cf-a473-19998ee1526a"", ""target_id"": ""us_boston_streets_9201_882a306615""}, {""ref_id"": ""b4693672-a20d-4291-825b-147f3bdfc1e7"", ""target_id"": ""us_boston_streets_9201_882a306615""}]",N:1,2,1,panel_unanimous_v1,2026-07-05T09:55:21.710324+00:00,us_boston_streets_phase5,pair,,
