gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance_m,mean_hausdorff_distance_m,hausdorff_p95_m,buffer_iou_5m,buffer_iou_15m,heading_delta,length_ratio,centroid_distance_m,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,name_soundex,name_metaphone,has_name_ref,has_name_target,name_is_generic,min_endpoint_proximity_m,max_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_iqr_m,lateral_offset_p95_m,graphlet_similarity,endpoint_degree_similarity,ref_data_version,target_data_version,feature_version,sinuosity_ref,sinuosity_target,sinuosity_delta,heading_consistency_ref,heading_consistency_target,heading_consistency_delta,vertex_density_ref,vertex_density_target,vertex_density_ratio,min_length_m,shape_complexity_ref,shape_complexity_target,shape_complexity_delta,name_numeric_match
08cb41f9-a859-4998-ba5c-3d627687b527,us_boston_streets_9996,match,brad,2026-01-14 02:46:21.578038+00:00,c94e464a,review,0.7409484053,1.0,1.0,1.0,1.0,0.5807514082,1.0,0.0,0.7181264105,True,0.4192485918,0.7181264105,0.4192485918,0.5838089029,2.325649522,1.26086247,2.325623598,0.7807752729,0.9116067782,8.041493234,1.0,1.036210111,1.0,4,5,3,3,0.8,0.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,1.205794384,1.033616081,2.196325463,0.9383333333,0.85,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,1.155076035e-11,1.0,1.0,0.0,0.1082822172,0.1624233258,0.6666666667,18.47025349,0,0,0,0.5
a4c38d8a-f546-459f-ad4c-f01e3a6bde50,us_boston_streets_154,match,brad,2026-01-14 02:46:48.862294+00:00,c94e464a,review,0.7404918425,1.0,1.0,1.0,0.8,0.0,1.0,0.2950562806,0.9605564986,True,1.0,0.6655002181,0.6655002181,0.6655002181,5.34553273,3.741105052,5.291760549,0.5242467913,0.8116208847,2.27336189,1.0,3.154419837,1.0,3,4,4,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,6,3.092362154,2.833325652,5.201377881,0.995,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.005622232,1.001821289,0.003800942901,0.9724951313,0.9837434651,0.01124833383,0.08212346612,0.06159259959,0.75,97.41430041,0,0,0,0.5
44538cf4-9d1b-41ec-ad2e-0603d359bbfb,us_boston_streets_9118,match,brad,2026-01-14 02:49:35.747188+00:00,c94e464a,review,0.7402442721,1.0,1.0,1.0,1.0,0.3839700218,0.9838839997,0.0,1.0,True,0.5999139779,1.0,0.5999139779,0.5999139779,5.096261736,4.928066768,5.096017801,0.3261731799,0.6972698471,0.1318482912,1.0,4.932387314,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,4.914956717,0.1437186509,5.049243621,0.9933333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000032354,1.000030355,1.999653559e-06,0.9970661252,0.9965952448,0.0004708804704,0.09411249,0.0705843675,0.75,42.50232886,0,0,0,0.5
6c92cd73-82cc-4370-a67b-f812a1aa62aa,us_boston_streets_4551,match,brad,2026-01-14 02:51:03.884144+00:00,c94e464a,review,0.7402287461,1.0,1.0,1.0,1.0,0.0,1.0,0.247466237,0.5482813964,True,1.0,0.3008151594,0.3008151594,0.3008151594,1.304754438,0.990298006,1.286022167,0.8201980696,0.9349553222,2.213077638,1.0,0.9675297646,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,2,0.917301907,0.4962368402,1.216543083,0.9933333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000198412,1.000143973,5.443868444e-05,0.9830010774,0.99263656,0.009635482615,0.1455947844,0.1941263792,0.75,20.60513371,0,0,0,0.5
f7a8fdc2-f9ef-4c26-a164-cf9d6e3a97a8,us_boston_streets_5681,match,brad,2026-01-14 02:51:43.817100+00:00,c94e464a,review,0.7388670954,1.0,1.0,1.0,1.0,0.01003096748,1.0,0.0,0.511498529,True,0.9899690325,0.511498529,0.511498529,0.5166813427,2.167780443,1.530741515,2.164909929,0.7225511674,0.8952109669,1.300236185,1.0,1.581653648,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,1.575362085,0.5948093687,2.142341657,0.9694444444,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.001140981,1.00102858,0.0001124018512,0.9835972426,0.9850632866,0.001466043996,0.1301747287,0.04881552326,0.375,61.45586075,0,0,0,0.5
fb67a312-ec3b-438d-895c-0b08f833ce1e,us_boston_streets_4114,match,brad,2026-01-14 02:52:17.065974+00:00,c94e464a,review,0.7383150754,1.0,1.0,1.0,0.6,0.0,1.0,0.01274604517,0.5792302918,True,1.0,0.5664842466,0.5664842466,0.5664842466,2.609455264,1.603037288,2.586305614,0.7542879981,0.8920200847,4.78870761,1.0,0.9259753274,1.0,4,2,4,3,0.9230769231,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,2,1.304639729,1.05169429,2.338417915,0.9883333333,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.016387205,1.013152099,0.003235105739,0.9224820543,0.9158615065,0.006620547774,0.1045871305,0.06972475368,0.6666666667,57.36843501,1,2,1,0.5
0c63aead-3cac-4c24-9bb5-18390fb37ce9,us_boston_streets_283,match,brad,2026-01-14 02:52:24.507380+00:00,c94e464a,review,0.7381510855,0.2142857143,0.5138888889,0.2142857143,0.6,0.0,0.9880443871,0.0,0.9573529378,True,0.9880443871,0.9573529378,0.9573529378,0.9689371757,6.06847837,5.431355574,5.917735427,0.2627810988,0.6591051498,0.09016888377,1.0,5.665746488,1.0,3,3,3,4,0.9230769231,0.3333333333,0,0,1,1,1,1,0.0,0.3529411765,1,1,0,0.0,0.0,6,5.531754197,0.5098617142,5.825776928,0.9733333333,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000000058,1.002335808,0.002335750701,0.9998434347,0.9178246785,0.08201875612,0.1267289608,0.1267289608,1.0,23.67256845,0,0,0,0.5
15135b58-bfe0-48e3-a07a-125213581c21,us_boston_streets_2622,match,brad,2026-01-14 02:52:30.268493+00:00,c94e464a,review,0.7371373563,1.0,1.0,1.0,0.6,0.0,0.9830622099,0.3164788432,1.0,True,0.9830622099,0.6835211568,0.6835211568,0.6952979679,7.194787888,1.619241637,6.289750806,0.7540816506,0.8930573544,2.502875419,1.0,0.421644518,1.0,3,6,4,4,0.8235294118,0.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,7,1.333662326,0.6151827623,3.883205603,0.9472222222,0.85,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.002754039,1.009471424,0.006717384989,0.9836048602,0.9855088363,0.001903976107,0.1045442175,0.03301396343,0.3157894737,181.7412809,0,1,1,0.5
763ff3a9-a925-4b6e-b7dd-1f669ccc2da6,us_boston_streets_4205,match,brad,2026-01-14 02:52:33.701470+00:00,c94e464a,review,0.7367626226,1.0,1.0,1.0,0.8,0.0,1.0,0.08410043216,0.6133311053,True,1.0,0.5292306731,0.5292306731,0.5292306731,2.273565542,1.308015206,2.19475805,0.7351339539,0.905652767,1.567885423,1.0,1.555856611,1.0,3,3,3,6,0.8,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,9,1.509842676,1.082716577,2.209579739,0.915,0.85,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000031496,1.000313434,0.00028193783,0.9974102429,0.9916755388,0.005734704083,0.04289762798,0.04289762798,1.0,69.9339367,0,0,0,0.5
83dcb964-9f9b-4415-9fa0-b046196e2284,us_boston_streets_8224,match,brad,2026-01-14 02:52:37.367674+00:00,c94e464a,review,0.7366645277,1.0,1.0,1.0,1.0,0.002465247612,1.0,0.480848408,1.0,True,0.9975347524,0.519151592,0.519151592,0.5204345921,1.753891891,1.019713713,1.75340918,0.8448379609,0.9417697194,1.157959117,0.9975347524,0.8110405532,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,6,0.8116092457,0.8612021928,1.603401998,0.9883333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000020599,1.00000724,1.335866725e-05,0.9985180878,0.9995204527,0.001002364865,0.06763002353,0.0564976336,0.8353927834,88.49928186,0,0,0,0.5
a822ef12-7e01-4616-b7f1-984e93db8730,us_boston_streets_5301,match,brad,2026-01-14 02:52:41.800969+00:00,c94e464a,review,0.7328305765,1.0,1.0,1.0,0.6,0.0,0.945049618,0.0,0.4931022384,True,0.945049618,0.4931022384,0.4931022384,0.5217739143,2.715237132,2.318290484,2.715228298,0.6015133069,0.8388212253,1.011699903,1.0,2.382241785,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,2,2.381745805,0.3337468034,2.682029352,0.9916666667,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000000051,1.0,5.067209341e-08,0.9997781766,1.0,0.0002218233922,0.1052908931,0.05264544654,0.5,37.98999023,0,0,0,0.5
bc445275-76e1-4800-81f5-35ce8e20109c,us_boston_streets_5343,match,brad,2026-01-14 02:52:45.069501+00:00,c94e464a,review,0.730897031,1.0,1.0,1.0,1.0,0.04816619482,1.0,0.0,0.4667687523,True,0.9518338052,0.4667687523,0.4667687523,0.4903889206,2.276413057,1.069576462,2.145067113,0.7521050573,0.9168605695,0.6929298015,1.0,1.504374563,1.0,6,3,6,6,0.8571428571,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,7,1.40068666,0.7001887707,2.103879709,0.9288888889,0.85,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.003103753,1.000000001,0.003103751352,0.949732057,0.9999948626,0.05026280559,0.1201994991,0.08013299942,0.6666666667,49.91701333,1,0,1,0.5
63fde31e-61a5-4c5b-9c24-fa7ea0e718ff,us_boston_streets_5000,match,brad,2026-01-14 02:52:54.984382+00:00,c94e464a,review,0.7305740281,1.0,1.0,1.0,1.0,0.02042218332,1.0,0.0,0.6461230891,True,0.9795778167,0.6461230891,0.6461230891,0.659593427,5.595285711,3.671016391,5.593071812,0.4103476708,0.7549762754,2.41874615,1.0,4.197521976,1.0,3,4,3,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,inf,3,4.151235277,1.031597002,5.423553463,0.99,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000003509,1.000991217,0.0009877075465,0.9995250906,0.9911611394,0.00836395121,0.04554459127,0.06376242778,0.7142857143,109.78252,0,1,1,0.5
eb2129a9-666f-47e5-8ef4-9244982d249b,us_boston_streets_8524,match,brad,2026-01-14 02:53:00.432308+00:00,c94e464a,review,0.7301476369,0.5,0.5,0.5,0.8,0.0,0.9588193365,0.0780002355,1.0,True,0.9588193365,0.9219997645,0.9219997645,0.9615990515,7.861395492,3.141469429,7.700906438,0.5751698127,0.8049841869,1.663242755,1.0,2.218995364,1.0,6,5,4,4,0.8421052632,0.0,0,0,1,1,1,1,0.5,0.5,0,1,0,0.0,0.0,7,2.605005876,2.029303727,6.290971221,0.9355555556,0.85,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.019140172,1.012648587,0.006491584418,0.9234403508,0.9720173889,0.04857703808,0.06335042416,0.06335042416,1.0,126.2817117,4,0,4,0.5
f0f44754-405d-4715-961f-43b5ddde9f87,us_boston_streets_4258,match,brad,2026-01-14 02:53:03.765692+00:00,c94e464a,review,0.7296401525,1.0,1.0,1.0,1.0,0.0,1.0,0.003685581896,0.6220455506,True,1.0,0.6183599687,0.6183599687,0.6183599687,5.51561311,2.771105993,4.926011588,0.4783029102,0.7943565231,1.324056351,1.0,3.809830421,1.0,3,4,3,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,3,3.517849229,1.902039277,4.905310206,0.9083333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.215572573,1.195145758,0.02042681502,0.8948303001,0.8830507315,0.01177956867,0.0594637231,0.06795854068,0.875,117.7188315,1,2,1,0.5
29acb3ad-9e9c-4aca-85e6-482b4118b028,us_boston_streets_20,match,brad,2026-01-14 02:53:05.914906+00:00,c94e464a,review,0.7295434835,1.0,1.0,1.0,1.0,0.0,1.0,0.5253632424,0.9656346227,True,1.0,0.4402713804,0.4402713804,0.4402713804,2.48178589,1.949373292,2.481740214,0.6380982216,0.8572549442,1.607876364,1.0,2.134345367,1.0,3,4,4,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,2.109515099,0.420266322,2.454615007,0.99,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000144128,1.000000549,0.0001435787196,0.9844360037,0.9998918001,0.01545579642,0.1178739052,0.08840542893,0.75,33.93456755,0,0,0,0.5
d9b579a4-de20-4939-b9fe-c5a2c7183416,us_boston_streets_6888,match,brad,2026-01-14 02:53:07.918247+00:00,c94e464a,review,0.7291229551,1.0,1.0,1.0,1.0,0.0,1.0,0.2763783721,0.8204716485,True,1.0,0.5440932764,0.5440932764,0.5440932764,1.669368056,1.202698197,1.639019689,0.8289475405,0.9323106981,0.1064556043,1.0,0.8620147417,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,inf,2,0.9020065665,0.9105006525,1.608604916,0.99,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.001922098,1.000040241,0.001881857209,0.9901025845,0.9981996187,0.008097034221,0.05455832475,0.04546527062,0.8333333333,109.9740512,1,0,1,0.5
df28ce59-981b-4780-a983-ace3c1849972,us_boston_streets_8592,match,brad,2026-01-14 02:53:10.084451+00:00,c94e464a,review,0.728829409,0.5,0.5,0.5,0.8,0.0,0.9779592653,0.0,0.8571135945,True,0.9779592653,0.8571135945,0.8571135945,0.8764307726,4.033270878,3.364230045,4.003018532,0.4822123858,0.7864301069,0.1115317603,1.0,3.442378912,1.0,1,3,3,1,1.0,1.0,1,1,1,1,1,1,0.5,0.5,0,1,0,0.0,0.0,3,3.39168808,0.5600750294,3.906728458,0.9066666667,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.001664549,1.0,0.001664549454,0.9718068304,1.0,0.0281931696,0.1690825177,0.03757389281,0.2222222222,53.22844801,0,0,0,0.5
e421ef49-1a86-4696-9790-8d35d62436d5,us_boston_streets_7000,match,brad,2026-01-14 02:53:12.718808+00:00,c94e464a,review,0.7284101657,1.0,1.0,1.0,0.6,0.0,0.6963135568,0.007587581102,1.0,True,0.6963135568,0.9924124189,0.6963135568,0.7016372866,3.077116939,1.042934889,3.005913107,0.8839844115,0.9424141561,2.556192384,1.0,0.1427899841,1.0,4,4,4,2,0.8571428571,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,0.532047902,0.4196069495,1.751801137,0.8016666667,0.9,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.016466716,1.0,0.01646671621,0.9467259755,0.9999997782,0.05327380271,0.1713063806,0.04671992198,0.2727272727,64.212436,2,0,2,0.5
be4c1031-a068-462e-b55b-d94e393ed0c9,us_boston_streets_10390,match,brad,2026-01-14 02:53:17.613888+00:00,c94e464a,review,0.727816667,1.0,1.0,1.0,1.0,0.2801050461,1.0,0.0,0.7222671557,True,0.7198949539,0.7222671557,0.7198949539,0.9967156172,1.703751142,0.8414679006,1.703749846,0.8093427884,0.9304436046,0.5570979844,1.0,1.03820701,1.0,4,4,2,4,0.8571428571,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,1.038386413,0.667790822,1.63734257,0.9683333333,0.9,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000000038,1.000000032,6.285900467e-09,0.9999377937,0.9999978294,6.003565456e-05,0.03677102412,0.02206261447,0.6,135.9766316,0,0,0,0.5
3d2c02a3-9a5f-4fb5-95ca-140c0fadee38,us_boston_streets_1277,match,brad,2026-01-14 02:53:19.014073+00:00,c94e464a,review,0.7268629492,1.0,1.0,1.0,0.6,0.4119337566,0.987217309,0.0,1.0,True,0.5752835524,1.0,0.5752835524,0.5752835524,1.719581772,1.150430274,1.718478747,0.7702630997,0.918302989,1.82504676,1.0,1.316122389,1.0,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,1.26720765,0.2164695833,1.677834913,0.9422222222,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.001247958,1.000049173,0.001198784771,0.9779749429,0.9949741597,0.01699921683,0.08202327202,0.10252909,0.8,48.76664758,0,0,0,0.5
1fc0ff35-e6e4-42c1-8f30-3f5c8819e8bb,us_boston_streets_6468,match,brad,2026-01-14 02:53:25.428777+00:00,c94e464a,review,0.7267703499,1.0,1.0,1.0,1.0,0.0,1.0,0.7287337307,0.9397914496,True,1.0,0.2110577189,0.2110577189,0.2110577189,1.881193344,1.679383037,1.880738253,0.6774027262,0.8727634207,3.470952349,1.0,1.680139338,1.0,5,3,2,2,0.6666666667,0.0,0,0,1,1,0,0,1.0,1.0,1,1,0,0.0,0.0,2,1.678119686,0.1995324801,1.858053985,0.93,0.8,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,0.3011252788,0.3011252788,1.0,6.641753918,0,0,0,0.5
688d3808-cb07-4252-bfb3-71735638b007,us_boston_streets_8268,match,brad,2026-01-14 02:53:35.870153+00:00,c94e464a,review,0.7259230623,1.0,1.0,1.0,0.6,0.0,1.0,0.002948029924,0.5223645675,True,1.0,0.5194165376,0.5194165376,0.5194165376,4.318966023,4.149462403,4.314206332,0.3946846719,0.735424736,0.05724668449,1.0,4.190798545,1.0,4,3,4,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,6,4.17281055,0.1249727764,4.297863307,0.9505555556,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000100894,1.000000371,0.0001005230469,0.9872583709,0.9999779539,0.01271958304,0.08210882372,0.1368480395,0.6,36.53687709,0,0,0,0.5
da5806a4-4581-4667-88cc-2e87b5b5f16b,us_boston_streets_7747,match,brad,2026-01-14 02:53:37.498637+00:00,c94e464a,review,0.7257654798,1.0,1.0,1.0,1.0,0.0,1.0,0.4284647776,0.9853285386,True,1.0,0.556863761,0.556863761,0.556863761,1.699001563,1.469081611,1.698859158,0.8450160393,0.9366684931,1.651223061,1.0,0.01807307965,1.0,4,4,4,3,0.9333333333,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,inf,1,0.7960353284,0.7886074444,1.526596729,0.9833333333,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000000002,1.000016474,1.647185687e-05,0.9999867443,0.9987125388,0.001274205454,0.03570194624,0.03570194624,1.0,112.03871,0,0,0,0.5
66bf5de9-4427-40a2-af27-60fd9d5ae3e7,us_boston_streets_5343,match,brad,2026-01-14 02:53:38.831696+00:00,c94e464a,review,0.7249586943,1.0,1.0,1.0,1.0,0.0,0.95621239,0.4655777445,1.0,True,0.95621239,0.5344222555,0.5344222555,0.5588949286,0.9867316948,0.6234005587,0.9867255552,0.9088687195,0.9628599621,1.481312276,1.0,0.2171193106,1.0,3,4,6,4,0.8235294118,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,10,0.4462627974,0.3695330215,0.9095603719,0.9338888889,0.85,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000011062,1.0,1.106179122e-05,0.9990267444,1.0,0.0009732555866,0.0699888146,0.0349944073,0.5,57.15198954,0,0,0,0.5
e6cb5447-5b4a-457b-a69d-6ce3b36d6ef1,us_boston_streets_5301,match,brad,2026-01-14 02:53:45.033535+00:00,c94e464a,review,0.7245840383,1.0,1.0,1.0,0.6,0.0,1.0,0.4930191843,0.9801742437,True,1.0,0.4871550594,0.4871550594,0.4871550594,3.10328213,2.897426439,3.103218851,0.5346178083,0.8066586475,0.5923469695,1.0,2.902935163,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,2.903591955,0.1837579271,3.079282528,0.995,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000000611,1.000000257,3.536323974e-07,0.9993890907,0.9999155545,0.0005264638208,0.07993221162,0.07993221162,1.0,37.53180275,0,0,0,0.5
f39b7fda-9af9-4f40-8765-8b0d5e2550c6,us_boston_streets_8927,match,brad,2026-01-14 02:53:46.716371+00:00,c94e464a,review,0.7237558086,1.0,1.0,1.0,1.0,0.0,1.0,0.4688657385,0.9960813249,True,1.0,0.5272155863,0.5272155863,0.5272155863,1.541614624,0.7469920053,1.517114061,0.8775370922,0.9492149272,0.4663323413,1.0,0.5662167147,1.0,4,3,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,6,0.6060222998,0.5301648611,1.075094963,0.985,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.010184221,1.00480973,0.005374490955,0.958661301,0.9692992036,0.0106379026,0.07447786936,0.08689084759,0.8571428571,80.56084379,1,1,0,0.5
836c3ac2-d307-412e-a73f-3603e034e79f,us_boston_streets_4381,match,brad,2026-01-14 02:53:48.219271+00:00,c94e464a,review,0.7235653154,1.0,1.0,1.0,1.0,0.0,1.0,0.4811525016,0.9974603201,True,1.0,0.5163078185,0.5163078185,0.5163078185,1.645104273,0.7173780708,1.628394648,0.837582087,0.9485344452,0.490421949,1.0,0.9363363986,1.0,3,4,4,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,0.9063393605,0.7082482171,1.56081919,0.9816666667,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.004675282,1.000017813,0.004657468821,0.9704821034,0.9994503007,0.02896819727,0.1222457689,0.04584216333,0.375,65.44193777,0,0,0,0.5
3ea6c68e-7f76-40ad-b7dd-c8cb2db0268d,us_boston_streets_6196,match,brad,2026-01-14 02:53:55.189459+00:00,c94e464a,review,0.7234864409,1.0,1.0,1.0,0.6,0.0,0.9877040514,0.0,0.4247717038,True,0.9877040514,0.4247717038,0.4247717038,0.4300596957,8.254245311,6.494885739,8.129292498,0.180717357,0.5864819978,13.29636994,1.0,6.468577088,1.0,3,3,4,4,0.8571428571,0.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,6.542148224,1.364206111,7.867679125,0.8894444444,0.9,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.004568532,1.0,0.00456853246,1.0,1.0,0.0,0.8499205018,0.1545310003,0.1818181818,12.94238694,0,0,0,0.5
a4e19b35-4e85-4223-ac1c-1c382cab9122,us_boston_streets_3290,match,brad,2026-01-14 02:54:02.267911+00:00,c94e464a,review,0.7224457358,1.0,1.0,1.0,1.0,0.0,1.0,0.5300899514,0.992738272,True,1.0,0.4626483205,0.4626483205,0.4626483205,4.630276778,4.298170746,4.608179633,0.381319421,0.7260299437,1.1004918,1.0,4.290105233,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,inf,2,4.279261279,0.39806123,4.548307469,0.9933333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000040126,1.000285734,0.0002456077564,0.9944873203,0.9911115214,0.003375798918,0.09456413458,0.1260855128,0.75,31.72450119,0,0,0,0.5
31b1bfe8-a86a-4589-a7e1-7d9a87e384b3,us_boston_streets_8387,match,brad,2026-01-14 02:54:04.701252+00:00,c94e464a,review,0.7223935156,1.0,1.0,1.0,1.0,0.0,0.6477036335,0.5914664499,1.0,True,0.6477036335,0.4085335501,0.4085335501,0.6307414827,2.710907749,2.412588944,2.710100677,0.5870723505,0.8356128561,0.4666309733,1.0,2.532725205,1.0,3,3,2,2,0.8,0.0,0,0,1,1,0,0,1.0,1.0,1,1,0,0.0,0.0,2,2.46102327,0.2680474561,2.690827078,0.9683333333,0.9,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.001438572,1.000117868,0.001320704244,0.9436142859,0.9905218213,0.04690753535,0.1573956462,0.1180467346,0.75,25.41366357,0,0,0,0.5
1ee65477-ccf1-4a5e-9fe9-a6b63aff3f54,us_boston_streets_9760,match,brad,2026-01-14 02:54:06.466505+00:00,c94e464a,review,0.7223805742,1.0,1.0,1.0,1.0,0.0,1.0,0.4715161291,0.9973800352,True,1.0,0.5258639061,0.5258639061,0.5258639061,3.769012309,0.9125459076,3.559646307,0.8574790025,0.9374135237,0.8552799745,1.0,0.4277290747,1.0,4,3,3,2,0.8333333333,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,0.7368569005,0.5358232956,2.222218397,0.8594444444,0.9,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.137465055,1.101147504,0.03631755162,0.9052574715,0.9247379755,0.01948050406,0.1102826606,0.06786625265,0.6153846154,117.8789116,3,3,0,0.5
578ed470-4be6-49e6-9df9-d01f68fbf140,us_boston_streets_9793,match,brad,2026-01-14 02:54:11.033999+00:00,c94e464a,review,0.7222372683,1.0,1.0,1.0,1.0,0.005163475972,1.0,0.0,0.4405013034,True,0.994836524,0.4405013034,0.4405013034,0.4427876267,0.936419343,0.4343373613,0.8691798857,0.899989209,0.9679134679,0.8751497467,1.0,0.5533262772,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,0.5199366572,0.3539815502,0.824836317,0.9933333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000013566,1.000792709,0.0007791427795,0.9953012399,0.9545359839,0.04076525602,0.1545406516,0.1287838763,0.8333333333,38.82473601,0,0,0,0.5
231be841-6742-4abb-a135-8e3f216906ff,us_boston_streets_2837,match,brad,2026-01-14 02:54:12.463496+00:00,c94e464a,review,0.7216807868,0.85,0.7757885763,0.85,0.6,0.0,1.0,0.4073980078,0.9332724806,True,1.0,0.5258744728,0.5258744728,0.5258744728,3.913131599,1.57023391,3.90000683,0.8035637334,0.9087509909,3.774171399,1.0,0.4040975241,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,0.0,0.8461538462,1,1,0,0.0,0.0,4,0.9874389693,0.7197241016,3.215932434,0.99,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.008113364,1.000061997,0.008051367076,0.9366611341,0.9977969144,0.06113578034,0.1312520967,0.05625089857,0.4285714286,53.33248137,0,0,0,0.5
