gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,perpendicular_offset,offset_consistency,parallel_alignment,side_of_street,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance_m,mean_hausdorff_distance_m,buffer_iou,overlap_ratio,heading_delta,length_ratio,projection_distance_m,centroid_distance_m,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match
c765792c-ffd7-49bf-97ad-5405a3b4b88d,boston_sidewalk_102890,no_match,brad,2026-01-15 04:32:53.476180+00:00,84126b50,no_match,0.4991471021,0.0,0.42,0.09,1.0,True,0,0,0,0.9,0.523408339,0.1617024424,0.9977052033,right,0.4628688041,0.9799051597,0.4628688041,0.4723608193,9.942664424,9.672253761,0.9993582731,1,1.074598425,0.9770301235,9.672253761,9.66640546,1.0,3,6,5,3,0.9411764706,0.3333333333,0,0,1,1,1,1
9e5349fe-172a-4183-99b8-3c098c8a972f,boston_sidewalk_61737,no_match,brad,2026-01-15 04:32:58.397488+00:00,84126b50,no_match,0.4991447039,0.43,0.72,0.0,1.0,True,0,0,0,0.9,8.436652657,0.9031875135,0.955360873,left,0.3901708767,1.0,0.3901708767,0.3901708767,11.868181120000001,10.04493439,0.9993427349,1,10.95700849,0.9620048286,10.04493439,9.918377419,1.0,2,3,2,3,1.0,1.0,0,0,1,1,1,1
abcd272f-6c1f-404d-ab04-23a250431b8c,boston_sidewalk_61803,no_match,brad,2026-01-15 04:32:59.638446+00:00,84126b50,no_match,0.4989992865,0.0,0.13,0.0,1.0,True,0,0,0,0.85,9.171025339,0.0519492968,0.9413969384,left,0.024490542,0.1033485578,0.024490542,0.2369703314,10.901400729999999,10.882233320000001,0.9996143693,1,6.117912476,0.9832140528,10.882233320000001,10.892120669999999,0.0,10,10,5,5,0.6666666667,0.0,0,0,1,1,1,1
20153376-71a7-4298-a8b4-b7c00cd5ac12,boston_sidewalk_103007,no_match,brad,2026-01-15 04:33:00.861819+00:00,84126b50,no_match,0.498919783,0.0,0.0,0.24,0.8,True,0,0,0,0.85,7.209347115,0.2893349501,0.9297925274,left,0.2135657983,0.9999410082,0.2135657983,0.2135783977,9.226440407,8.773323986,0.9989595526,1,26.70266098,0.9284054649,8.773323986,8.887079352,1.0,4,4,5,5,0.8888888889,0.0,0,0,1,1,1,1
891f4bb9-8f0b-4008-9b1f-98b687bc3678,boston_sidewalk_72599,no_match,brad,2026-01-15 04:33:02.625095+00:00,84126b50,no_match,0.4989021237,0.0,0.0,0.0,0.0,True,0,0,0,0.85,3.794315781,2.597524425,0.81339568,left,0.03596656812,0.04404416096,0.03596656812,0.816602413,8.782325464000001,8.722519982,0.9992924654,1,4.619737625,0.9920125906,8.722519982,8.764065407999999,0.0,4,3,5,3,0.9333333333,0.3333333333,0,0,1,1,1,1
c60677af-d62c-467c-88a5-2be88fa448ef,boston_sidewalk_103459,no_match,brad,2026-01-15 04:33:04.253661+00:00,84126b50,no_match,0.4988272507,0.98,1.0,0.98,1.0,True,0,0,0,0.9,3.973038753,3.128120459,0.8191851746,left,0.02708357432,0.07360878611,0.02708357432,0.3679394234,0.6713466174,0.388790535,0.9988229303,1,46.28118041,0.9577536543,0.388790535,0.45047356940000005,1.0,1,1,3,3,0.5,0.0,1,0,0,0,1,0
e98c556d-a1e6-46af-99d4-3fa9dc95d74e,boston_sidewalk_108446,no_match,brad,2026-01-15 04:33:05.940568+00:00,84126b50,no_match,0.4984159559,0.67,0.68,0.0,0.0,True,0,0,0,0.85,7.759898946,0.2039596619,0.9911868253,right,0.3433288784,0.6108899719,0.3433288784,0.5620142647,16.05738539,6.700285946,0.998900397,1,71.2078266,0.9097241548,6.700285946,12.59295614,1.0,3,1,3,3,0.8,0.3333333333,1,0,0,1,1,1
ae932fee-6e88-4f27-9d31-c49ba0cbe828,boston_sidewalk_2148,no_match,brad,2026-01-15 04:33:07.264838+00:00,84126b50,no_match,0.498405786,1.0,1.0,1.0,1.0,True,0,0,0,0.85,0.4493831828,0.2402581966,0.9694513461,left,0.02945289174,0.0604026698,0.02945289174,0.4876091046,1.593369378,1.157257296,0.9991605353,1,1.263584859,0.9957311389,1.157257296,1.592224466,0.0,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1
1997d6e1-00e5-4782-9b42-317c835795cb,boston_sidewalk_103935,no_match,brad,2026-01-15 04:33:08.905035+00:00,84126b50,no_match,0.4982685464,0.0,0.0,0.0,0.0,True,0,0,0,0.85,0.3155917896,0.2661023532,0.9724831627,right,0.08415814872,0.02588950348,0.02588950348,0.3076291943,2.222908254,1.670320152,0.9995200025,1,18.25106562,0.9980361769,1.670320152,2.12331768,1.0,4,4,5,4,0.9411764706,0.3333333333,0,0,1,1,1,1
72323d06-4c09-4744-b278-6d639949b8c1,boston_sidewalk_12456,no_match,brad,2026-01-15 04:33:10.620952+00:00,84126b50,no_match,0.4981753472,0.0,0.0,0.0,0.0,True,0,0,0,0.9,0.3731917474,0.2668116583,0.9743052767,unknown,0.04087418714,0.03839838079,0.03839838079,0.9394286094,5.501708830999999,5.075805167,0.9989618449,1,41.14169662,0.8830172982,5.075805167,5.482156902,1.0,4,3,5,3,0.9333333333,0.3333333333,0,0,1,1,1,1
3c147e0f-5247-4d93-848c-46e110d5401f,boston_sidewalk_13177,match,brad,2026-01-15 04:33:17.193509+00:00,84126b50,no_match,0.4981546282,0.26,0.51,0.0,1.0,True,0,0,0,0.9,8.171539582,0.2813663451,0.9773970993,left,0.2506489171,1.0,0.2506489171,0.2506489171,0.5735012841,0.21322634410000002,0.9994210335,1,2.271796214,0.9924755301,0.21322634410000002,0.07396971668,1.0,4,4,5,7,0.8,0.0,0,0,1,1,1,1
d4fda55d-4a52-44ff-b9c2-12567dd19f04,boston_sidewalk_102855,no_match,brad,2026-01-15 04:33:18.798660+00:00,84126b50,no_match,0.498143797,0.0,0.0,0.0,0.0,True,0,0,0,0.85,0.1866104038,0.1341486866,0.9939825704,right,0.04028636626,0.03893203233,0.03893203233,0.966382326,4.7160316700000005,4.179146073,0.9989747648,1,1.726873119,0.9997553147,4.179146073,4.713827133,0.0,4,3,7,3,0.8235294118,0.3333333333,0,0,1,1,1,1
efbcdfd7-af04-4ba6-a495-a753e546ee95,boston_sidewalk_103038,no_match,brad,2026-01-15 04:33:20.268633+00:00,84126b50,no_match,0.4980850604,0.0,0.0,1.0,1.0,True,0,0,0,0.85,2.456223775,1.028725517,0.966739838,left,0.1058510257,0.02435410268,0.02435410268,0.230079043,4.032461379,3.517664333,0.9993151747,1,19.56541815,0.9439462113,3.517664333,4.006592507000001,1.0,3,1,3,5,0.6666666667,0.3333333333,1,0,0,1,1,1
068744f6-418a-4b66-8e1a-fa48b67e6121,boston_sidewalk_73134,match,brad,2026-01-15 04:33:22.840652+00:00,84126b50,no_match,0.4980400253,0.65,1.0,0.0,0.98,True,0,0,0,0.9,0.2552089599,0.0996650268,0.999581221,right,0.3474631758,0.9828153046,0.3474631758,0.3535386294,0.19859977180000002,0.1465543695,0.999782063,1,0.1955595716,0.9999463216,0.1465543695,0.16792721800000002,1.0,3,1,3,3,0.8,0.3333333333,1,0,0,1,1,1
61436503-3353-4503-b86d-b38fd0835ddc,boston_sidewalk_74760,no_match,brad,2026-01-15 04:33:24.754779+00:00,84126b50,no_match,0.4979760658,0.0,0.0,0.0,0.08,True,0,0,0,0.85,6.283444237,1.609303141,0.8921003961,left,0.5652643562,0.293980394,0.293980394,0.5200759447,10.52568205,5.11274645,0.9991234249,1,50.58074355,0.9363051298,5.11274645,8.334088993,1.0,1,5,5,3,0.8571428571,0.3333333333,1,0,0,1,1,1
74b7fb7e-31b9-4163-8fbb-114b300fbfe9,boston_sidewalk_12671,no_match,brad,2026-01-15 04:33:26.874617+00:00,84126b50,no_match,0.4979175163,1.0,1.0,1.0,1.0,True,0,0,0,0.9,2.977207219,1.889436799,0.9921189498,left,0.06641092068,0.2472336002,0.06641092068,0.2686160806,2.703611412,1.607293261,0.999392041,1,52.77051468,0.9074039535,1.607293261,2.3940246259999998,1.0,1,4,4,4,0.7692307692,0.3333333333,1,0,0,1,1,1
81b77088-bc0c-4c2a-ae00-265cb6262d08,boston_sidewalk_108438,no_match,brad,2026-01-15 04:33:30.084428+00:00,84126b50,no_match,0.497863813,0.33,0.42,0.0,0.0,True,0,0,0,0.9,9.061840118,1.600786296,0.8879159152,left,0.3337239546,1.0,0.3337239546,0.3337239546,12.95203981,10.82014213,0.9992274489,1,12.53639204,0.9322401919,10.82014213,11.59465049,0.0,1,6,3,3,0.6153846154,0.0,1,0,0,1,1,1
6deafe55-0322-4be1-b8e8-e3ed399adae9,boston_sidewalk_100751,match,brad,2026-01-15 04:33:33.366774+00:00,84126b50,no_match,0.4976467578,0.2,0.45,0.0,1.0,True,0,0,0,0.9,7.161357858,0.482409607,0.9700601771,left,0.2553435637,1.0,0.2553435637,0.2553435637,0.7755815843,0.5091022489,0.9990507149,1,3.277250287,0.9942406496,0.5091022489,0.7096817806,1.0,4,4,3,3,0.8571428571,0.0,0,0,1,1,1,1
d06b9b5d-0a02-4811-9c4b-722f91aea14a,boston_sidewalk_102747,no_match,brad,2026-01-15 04:33:35.047462+00:00,84126b50,no_match,0.4976370746,0.0,0.0,1.0,1.0,True,0,0,0,0.9,5.256573837,1.17170343,0.9600969176,right,0.02480137256,0.09815725432,0.02480137256,0.2526697872,3.716063311,3.642789961,0.9987997347,1,2.644682921,0.9983533352,3.642789961,3.703120432,0.0,3,5,3,3,0.8571428571,0.3333333333,0,0,1,1,1,1
412025ad-cdd8-40ea-8c5a-77f4c8db4d57,boston_sidewalk_27851,match,brad,2026-01-15 04:33:37.479567+00:00,84126b50,no_match,0.4975686779,0.31,0.66,0.0,1.0,True,0,0,0,0.9,0.4862575845,0.1503686887,0.955469795,right,0.3456278125,1.0,0.3456278125,0.3456278125,4.191478542,1.494447624,0.9991587469,1,5.497156702,0.970095922,1.494447624,3.94107395,1.0,4,2,3,3,0.8333333333,0.0,0,0,1,1,1,1
108c64a2-a99e-416c-ab0a-ffac25b3e2c0,boston_sidewalk_103694,no_match,brad,2026-01-15 04:33:38.844153+00:00,84126b50,no_match,0.497418694,0.0,0.0,0.0,0.0,True,0,0,0,0.85,0.309626275,0.1699070642,0.9775239738,right,0.07686483129,0.02666792385,0.02666792385,0.346945715,1.612664975,1.153966463,0.9996459891,1,43.81020944,0.9452247612,1.153966463,1.5629176059999998,1.0,3,5,3,3,0.8571428571,0.3333333333,0,0,1,1,1,1
a3a1999b-6341-41c7-bf07-4d4d8dae41f0,boston_sidewalk_72877,unsure,brad,2026-01-15 04:33:44.364971+00:00,84126b50,no_match,0.4973895507,0.81,1.0,0.0,1.0,True,0,0,0,0.9,1.560679789,0.3160097382,0.6168159347,left,0.1907316869,0.9382954749,0.1907316869,0.2032746529,2.328867538,1.857969297,0.9989293201,1,13.98054468,0.9351359107,1.857969297,1.8292833009999998,1.0,1,4,5,5,0.6666666667,0.0,1,0,0,1,1,1
5e9903be-2aea-4e83-9514-64554f9df9ad,boston_sidewalk_1228,no_match,brad,2026-01-15 04:33:46.143083+00:00,84126b50,no_match,0.4973283315,0.0,0.0,0.0,0.0,True,0,0,0,0.9,0.6256296113,0.3726229537,0.9129461569,left,0.02894162262,0.06267325132,0.02894162262,0.4617858817,1.8814649010000002,1.6496828099999998,0.9991784455,1,23.72605693,0.886630997,1.6496828099999998,1.87801522,1.0,3,5,6,5,0.8421052632,0.3333333333,0,0,1,1,1,1
e6470639-103b-4b44-bd72-a17a241142cb,boston_sidewalk_62085,no_match,brad,2026-01-15 04:33:48.255483+00:00,84126b50,no_match,0.4973009229,1.0,1.0,0.0,0.0,True,0,0,0,0.85,4.727637165,1.548669176,0.8763988276,left,0.02603313591,0.08267537574,0.02603313591,0.3148837931,3.8722439389999996,3.7234523360000003,0.998844315,1,13.49575209,0.9486533871,3.7234523360000003,3.817395485,0.0,4,3,3,1,0.7272727273,0.3333333333,0,1,0,1,1,1
6523e078-9662-451e-8a39-d9e976b07c47,boston_sidewalk_103076,no_match,brad,2026-01-15 04:33:50.160702+00:00,84126b50,no_match,0.4972799156,0.5,0.98,0.03,1.0,True,0,0,0,0.9,0.1766583683,0.2803997689,0.9818623362,right,0.4759505301,1.0,0.4759505301,0.4759505301,9.236964364999999,8.799975139999999,0.9989647132,1,0.942349949,0.9991463722,8.799975139999999,8.663832659,1.0,4,4,4,3,0.9333333333,0.3333333333,0,0,1,1,1,1
faa68d1d-da12-4388-ae97-78601cf7cd1f,boston_sidewalk_1647,no_match,brad,2026-01-15 04:33:51.870558+00:00,84126b50,no_match,0.4971465387,0.0,0.62,0.0,0.6,True,0,0,0,1.0,0.6693028789,0.1467425251,0.9839926884,right,0.8565593269,0.8445203885,0.8445203885,0.9859450034,12.91373378,12.46682659,0.9993834556,1,0.8495701228,0.9957640228,12.46682659,12.814699200000002,1.0,4,4,5,5,0.8888888889,0.0,0,0,1,1,1,1
29dced94-0730-40b9-884d-498a77d70c02,boston_sidewalk_102743,no_match,brad,2026-01-15 04:33:54.680371+00:00,84126b50,no_match,0.4971310349,1.0,1.0,1.0,1.0,True,0,0,0,0.6,0.0893883199,0.0200684139,0.9988942725,right,0.03938121067,0.0398164256,0.03938121067,0.9890694626,8.904643255,8.752032445000001,0.9996976848,1,0.3779099251,0.9987220564,8.752032445000001,8.902429481,0.0,3,3,3,5,0.8571428571,0.3333333333,0,0,1,1,1,1
ad1d9245-cb49-41e4-b00a-fbe1938ecf25,boston_sidewalk_103874,no_match,brad,2026-01-15 04:33:56.016280+00:00,84126b50,no_match,0.4970992634,0.78,1.0,0.26,1.0,True,0,0,0,1.0,3.470378111,0.0405932376,0.9925977425,right,0.2260247848,0.7140192328,0.2260247848,0.3165527963,9.406436635,9.291366355000001,0.9988811285,1,2.062582108,0.9999549538,9.291366355000001,9.308810334,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1
551c5d46-6bda-4fab-9c1f-f0b248f71fb9,boston_sidewalk_103573,match,brad,2026-01-15 04:34:00.582079+00:00,84126b50,no_match,0.4970799553,0.0,0.25,0.0,0.95,True,0,0,0,0.9,11.52453287,3.745198951,0.9564253035,right,0.2541944178,0.94758932,0.2541944178,0.2682537808,2.702780577,1.441241499,0.9996521092,1,2.832794348,0.9962340945,1.441241499,2.001257422,1.0,3,1,3,3,0.8,0.3333333333,1,0,0,1,1,1
d3ee3dab-d72f-4b8b-a2eb-66f00be42ad6,boston_sidewalk_22967,no_match,brad,2026-01-15 04:35:31.879794+00:00,84126b50,no_match,0.4970638152,0.0,0.0,1.0,1.0,True,0,0,0,0.85,0.246750957,0.20771319,0.9531761779,left,0.05378706589,0.03133199891,0.03133199891,0.5825192059,3.205471507,2.738602187,0.9993236369,1,19.83549743,0.995096948,2.738602187,3.1639058560000004,1.0,4,5,3,5,0.9411764706,0.3333333333,0,0,1,1,1,1
1edd2261-aaaa-497e-b2f9-d3901c3dd382,boston_sidewalk_13270,no_match,brad,2026-01-15 04:35:33.941017+00:00,84126b50,no_match,0.4970243338,0.0,1.0,0.7,0.94,True,0,0,0,0.8,7.63763292,2.659193434,0.9875513421,left,1.0,0.2421339583,0.2421339583,0.2421339583,6.4475126000000005,6.2967398260000005,0.9992423538,1,0.5649623333,0.9996395922,6.2967398260000005,6.378899049,1.0,3,3,5,3,0.8571428571,0.3333333333,0,0,1,1,1,1
f25aa551-c700-431b-b389-20c5383e404d,boston_sidewalk_27847,no_match,brad,2026-01-15 04:35:35.762932+00:00,84126b50,no_match,0.4969987344,0.0,0.49,0.0,0.0,True,0,0,0,0.8,12.37232944,7.159243917,0.8913937805,right,0.1766976557,0.03642735816,0.03642735816,0.2061564315,2.968735737,2.545122221,0.9996508557,1,89.5579557,0.8427611727,2.545122221,2.806119161,1.0,3,3,3,6,0.8,0.3333333333,0,0,1,1,1,1
3a6808b6-e22e-4dd8-a32a-2e3c0bfa1835,boston_sidewalk_103591,no_match,brad,2026-01-15 04:35:38.378303+00:00,84126b50,no_match,0.4969887871,0.0,0.04,0.99,1.0,True,0,0,0,0.85,4.995874358,0.2989728613,0.8897737052,right,0.0723882857,0.02725263964,0.02725263964,0.3764785887,0.6143571802,0.3839977517,0.9992935158,1,71.12675444,0.997516956,0.3839977517,0.20135785509999998,1.0,1,4,5,4,0.7142857143,0.3333333333,1,0,0,1,1,1
695220d2-d7be-4093-9b6d-a25d30e69fd3,boston_sidewalk_72941,match,brad,2026-01-15 04:35:45.846321+00:00,84126b50,no_match,0.4969393518,0.13,0.6,0.0,1.0,True,0,0,0,0.9,0.316166774,0.2237902857,0.937565105,left,0.4907334911,1.0,0.4907334911,0.4907334911,1.6491639,0.5390110974,0.9996613028,1,0.4784331357,0.9735216663,0.5390110974,0.12465705,1.0,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1
bea2f8a9-58f3-4816-ab07-27b9e7704585,boston_sidewalk_103783,no_match,brad,2026-01-15 04:35:48.113311+00:00,84126b50,no_match,0.4969136403,0.11,0.57,0.0,1.0,True,0,0,0,0.8,0.2762018447,0.1839371816,0.9826144666,left,0.4560609046,1.0,0.4560609046,0.4560609046,7.740274086,7.446601467,0.9993682953,1,0.3059464601,0.9702404872,7.446601467,7.335166531,1.0,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1
88ccb51b-9d4e-4644-ad1a-602209073afc,boston_sidewalk_1199,match,brad,2026-01-15 04:35:56.920045+00:00,84126b50,no_match,0.4968711123,0.0,0.26,0.0,0.85,True,0,0,0,0.9,5.686772363,4.351195986,0.802144103,right,0.3024260447,0.8326392658,0.3024260447,0.3632137675,4.021027065999999,1.309196278,0.9989621684,1,22.01128189,0.9415325292,1.309196278,0.3284781538,1.0,3,2,3,3,0.9090909091,0.3333333333,0,0,1,1,1,1
6ba85dad-0efa-4d50-b32d-d00d989702b2,boston_sidewalk_102783,no_match,brad,2026-01-15 04:35:58.470725+00:00,84126b50,no_match,0.4968632183,0.0,0.0,1.0,1.0,True,0,0,0,0.85,0.8614750768,0.0125470395,0.9981335883,right,0.03938317397,0.03981441886,0.03938317397,0.9891686251,9.994011868,9.724571611,0.9988930268,1,3.186547107,0.9905441367,9.724571611,9.993032185999999,0.0,4,4,3,3,0.8571428571,0.0,0,0,1,1,1,1
ebad4c09-d5f1-41e8-ba55-f9f8a99277f2,boston_sidewalk_12394,match,brad,2026-01-15 04:36:00.393623+00:00,84126b50,no_match,0.4968468772,0.0,0.29,0.79,1.0,True,0,0,0,1.0,4.368764682,1.860024979,0.8529557176,left,0.2781052314,0.2055759425,0.2055759425,0.7392019974,2.554859275,1.6073279100000002,0.9988138488,1,13.71477533,0.9368495659,1.6073279100000002,1.642606167,1.0,3,4,6,3,0.875,0.3333333333,0,0,1,1,1,1
536ab46b-9baa-4794-8f1e-b2017c2d340a,boston_sidewalk_13038,no_match,brad,2026-01-15 04:36:02.111613+00:00,84126b50,no_match,0.4967404866,0.09,0.28,0.0,0.83,True,0,0,0,0.8,6.415647786,0.5537463615,0.9620024203,right,0.2076153053,1.0,0.2076153053,0.2076153053,6.512719753,4.935530728,0.9991835168,1,8.970628987,0.9200856976,4.935530728,5.255027238,1.0,3,3,1,3,0.8,0.3333333333,0,1,0,1,1,1
81ec1dc9-ce3e-4c28-a9b4-4b404986257f,boston_sidewalk_1307,no_match,brad,2026-01-15 04:36:03.238685+00:00,84126b50,no_match,0.4966847759,0.02,1.0,0.1,1.0,True,0,0,0,1.0,1.55994619,0.2050224186,0.9545262512,right,0.9818129038,0.9999954339,0.9818129038,0.9818173869,10.49604395,10.052041240000001,0.999980656,1,5.636339449,0.9976236194,10.052041240000001,10.07958768,1.0,4,4,5,5,0.8888888889,0.0,0,0,1,1,1,1
31fea4c7-cdbc-4981-8ddf-02daba256dd8,boston_sidewalk_36894,no_match,brad,2026-01-15 04:36:05.232420+00:00,84126b50,no_match,0.4966733515,0.22,0.55,0.0,1.0,True,0,0,0,0.6,0.2032786094,0.1441913062,0.9817728448,right,0.3263811783,1.0,0.3263811783,0.3263811783,9.935497892,9.544177381,0.9994029737,1,2.179882817,0.9931126585,9.544177381,9.706512409,1.0,4,4,3,3,0.8571428571,0.0,0,0,1,1,1,1
863d2f1d-9f7e-4a6c-a95e-6acf8c43c8d7,boston_sidewalk_43221,no_match,brad,2026-01-15 04:36:06.455319+00:00,84126b50,no_match,0.4966685543,1.0,1.0,1.0,1.0,True,0,0,0,0.85,0.2184265611,0.0460689802,0.9895521386,left,0.02788422384,0.06828030972,0.02788422384,0.4083786959,4.259841881,3.992864553,0.9987993191,1,2.652993599,0.9861849328,3.992864553,4.256008968,0.0,3,3,4,4,0.8571428571,0.0,0,0,1,1,1,1
f13cb656-c499-4d8f-b2ae-cede63369e31,boston_sidewalk_1335,no_match,brad,2026-01-15 04:36:07.556815+00:00,84126b50,no_match,0.4966048328,0.22,1.0,0.0,0.73,True,0,0,0,1.0,0.8670359703,0.1129795166,0.9779967569,right,0.8860195603,0.7783325554,0.7783325554,0.8784597884,13.91033108,13.762889979999999,0.9992278381,1,3.327982057,0.9971632117,13.762889979999999,13.77256234,1.0,4,4,5,5,0.8888888889,0.0,0,0,1,1,1,1
6264de55-2efc-447e-80a7-daee8402d8ab,boston_sidewalk_12691,no_match,brad,2026-01-15 04:36:08.954739+00:00,84126b50,no_match,0.4965644217,0.88,1.0,1.0,1.0,True,0,0,0,1.0,11.97202853,8.179200337,0.9264551203,right,0.05675451691,0.03040591269,0.03040591269,0.5357443662,7.405655151,7.258487643,0.9988658394,1,25.99278985,0.9568537022,7.258487643,7.314213560999999,1.0,2,2,4,5,0.6153846154,0.0,0,0,1,0,1,0
4baf9698-3cfb-4cc2-bda9-d0ca11211fc5,boston_sidewalk_12948,match,brad,2026-01-15 04:36:11.591918+00:00,84126b50,no_match,0.4965535584,0.0,0.18,0.0,0.0,True,0,0,0,0.9,4.00548876,4.819910287,0.8984428365,right,0.3578345617,0.9988259387,0.3578345617,0.3582551753,13.62650266,5.638448748,0.9989624289,1,48.98826958,0.9021269981,5.638448748,4.364530262000001,1.0,3,2,3,3,0.9090909091,0.3333333333,0,0,1,1,1,1
c8b87c7b-0aec-4308-8666-54fb9a6304bc,boston_sidewalk_27251,no_match,brad,2026-01-15 04:36:16.138608+00:00,84126b50,no_match,0.4965238637,0.17,0.62,0.05,1.0,True,0,0,0,0.6,11.87374952,2.923651002,0.9564116156,right,0.7458764176,0.9387300257,0.7458764176,0.7945590288,12.191271819999999,8.563838948999999,0.9991198243,1,10.56077171,0.9885284347,8.563838948999999,10.12686587,1.0,1,1,4,1,0.5714285714,0.3333333333,1,1,1,0,1,0
716892e5-bd7b-4fd9-9007-81df587bd4b9,boston_sidewalk_861,no_match,brad,2026-01-15 04:36:17.363689+00:00,84126b50,no_match,0.4964245636,0.0,0.13,0.0,0.13,True,0,0,0,0.2,0.2309057223,0.0917866405,0.9893159376,left,0.2314800671,0.2496718487,0.2314800671,0.9271372335,8.498997556,8.223149888,0.9987989241,1,2.660875763,0.9657161047,8.223149888,8.407548307,1.0,4,3,5,2,0.8571428571,0.0,0,0,1,1,1,1
4f41640a-8678-4a0d-8817-fad89ebe0fa2,boston_sidewalk_22917,no_match,brad,2026-01-15 04:36:18.715358+00:00,84126b50,no_match,0.4963931445,0.31,0.84,0.0,1.0,True,0,0,0,1.0,1.964342616,0.6395105245,0.8897963401,left,0.5152612555,1.0,0.5152612555,0.5152612555,10.95623626,9.83900667,0.998928825,1,3.950283999,0.9983741633,9.83900667,9.715918928999999,1.0,1,5,3,3,0.6666666667,0.0,1,0,0,1,1,1
2682837f-7ddf-4454-9d82-5e5f4759dd3a,boston_sidewalk_108447,no_match,brad,2026-01-15 04:36:20.410560+00:00,84126b50,no_match,0.4962586871,0.58,0.96,0.0,1.0,True,0,0,0,0.8,7.207589889,0.1786477009,0.9815881233,right,0.3790650571,1.0,0.3790650571,0.3790650571,8.449132265,7.9205020600000005,0.9989782337,1,1.502546019,0.9914099999,7.9205020600000005,8.173751893,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1
79f85331-54eb-463f-85af-a4c3563f18a8,boston_sidewalk_1879,no_match,brad,2026-01-15 04:36:34.475564+00:00,84126b50,no_match,0.4962120158,1.0,1.0,0.0,0.0,True,0,0,0,0.85,6.220304162,5.103130863,0.9580611511,left,0.03057429693,0.05617702478,0.03057429693,0.5442491311,1.3743693,0.9735737727,0.9996412293,1,6.080422924,0.9910463855,0.9735737727,1.36268251,0.0,3,5,5,5,0.8888888889,0.3333333333,0,0,1,1,1,1
7a9b1a0d-18c0-4992-870b-7d2078bd9bfd,boston_sidewalk_103266,no_match,brad,2026-01-15 04:36:36.259435+00:00,84126b50,no_match,0.4961912482,0.0,0.84,0.0,0.82,True,0,0,0,0.8,0.3808820649,0.2492241265,0.986958437,left,0.8594807271,0.8493470854,0.8493470854,0.9882095766,11.73969384,10.70927379,0.9991544292,1,0.9855552674,0.9986353431,10.70927379,10.78583518,1.0,3,5,3,5,1.0,1.0,0,0,1,1,1,1
cbfab228-fbb6-4976-9ef9-58a350f95dde,boston_sidewalk_22270,no_match,brad,2026-01-15 04:36:40.201110+00:00,84126b50,no_match,0.4961813325,0.0,0.93,0.0,0.39,True,0,0,0,0.8,11.69980266,15.36690197,0.9926858627,left,0.9209206738,0.3823591271,0.3823591271,0.4151922505,2.7872695359999997,2.596922432,0.9995617815,1,0.1984132894,0.9999644516,2.596922432,2.670446531,1.0,8,3,3,3,0.7058823529,0.3333333333,0,0,1,1,1,1
06470d1b-53f9-403c-8fd9-11b9c979847d,boston_sidewalk_5669,no_match,brad,2026-01-15 04:36:41.762843+00:00,84126b50,no_match,0.4961379395,0.0,0.12,0.56,1.0,True,0,0,0,0.8,2.770699711,2.353010769,0.9940895191,left,0.1435271495,0.5960185579,0.1435271495,0.2408098668,4.241267103,4.055394317,0.9989474147,1,3.811914696,0.9809475284,4.055394317,4.104449038,1.0,6,7,3,3,0.6315789474,0.0,0,0,1,1,1,1
b46da4f4-c112-42e8-be50-2a1030fc1a5d,boston_sidewalk_103104,no_match,brad,2026-01-15 04:36:42.998697+00:00,84126b50,no_match,0.4961277146,0.0,0.0,0.0,0.0,True,0,0,0,0.85,5.377883518,0.1773100853,0.9865453109,left,0.03981063152,0.03938688042,0.03938688042,0.9893558307,1.61424375,1.366646033,0.9999734957,1,5.656027969,0.970655969,1.366646033,1.5836390430000002,0.6366045511,2,4,5,3,0.8571428571,0.0,0,0,1,1,1,1
b3888cbc-fbec-4386-9995-efc7a9ffe5bb,boston_sidewalk_27956,match,brad,2026-01-15 04:36:47.413916+00:00,84126b50,no_match,0.4961140642,0.31,0.59,0.0,1.0,True,0,0,0,0.9,0.3456311992,0.1478359309,0.9897430308,left,0.2835556801,1.0,0.2835556801,0.2835556801,0.5133586395999999,0.2702918703,0.9994697267,1,0.7108011181,0.9980557625,0.2702918703,0.3203479311,1.0,2,3,3,3,0.9090909091,0.3333333333,0,0,1,1,1,1
667fdd7c-8500-4169-890d-8dde6bcca7a5,boston_sidewalk_103038,no_match,brad,2026-01-15 04:36:55.295068+00:00,84126b50,no_match,0.4961060337,0.03,0.4,0.0,0.99,True,0,0,0,1.0,2.456223775,1.028725517,0.966739838,left,0.3861995169,1.0,0.3861995169,0.3861995169,3.5667826089999997,2.164870046,0.9988941056,1,0.833620245,0.9868125297,2.164870046,2.519127202,1.0,4,1,3,5,0.7692307692,0.0,1,0,0,1,1,1
